url,filename,test
https://www.redlobster.com/images/default-source/images/menu-items/lighter-fare/lighter_fare_peppercorn_sirloin_and_shrimp_us.jpg?sfvrsn=2,lobster-topped-caesar-salad.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/special-menu/half-lobster-and-langostino-pizzab6709fc52fd36f18be94ff4100d9e22d.jpg?sfvrsn=0,especial-del-almuerzo-langosta-sobre-ensalada-c%E9sar.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/special-menu/especial-del-almuerzo-media-pizza-de-langosta-y-langostino.jpg?sfvrsn=0,chicken_wings.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lunch_tacos.jpg?sfvrsn=0,lunch-special-lobster-roll-with-fries.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/mussels.jpg?sfvrsn=2,especial-del-almuerzo-s%E1ndwich-de-langosta-con-papas-fritas.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/parrot-isle-jumbo-coconut-shrimp.jpg?sfvrsn=2,lobster-artichoke-dip.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg?sfvrsn=2,cajun_chicken_linguine_alfredo.jpg,sfvrsn=2
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/main-area-bg.jpg,militarymonday_plate.png,sfvrsn=4
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sweet-chili-shrimp.jpg?sfvrsn=2,live_maine_lobster.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/classic-caesar-salad.jpg?sfvrsn=2,HowItsCaught.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster-crab-and-seafood-stuffed-mushroom.jpg?sfvrsn=2,rl_desktop_our_story.jpg,
https://www.redlobster.com/images/default-source/images/special-menu/lobster-topped-caesar-salad.jpg?sfvrsn=0,cup-of-soup-and-salad.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/special-menu/especial-del-almuerzo-langosta-sobre-ensalada-c%E9sar.jpg?sfvrsn=0,rl_desktop_sws_seafoodwstandards-modefd79ec52fd36f18be94ff4100d9e22d.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/chicken_wings.jpg?sfvrsn=2,mozzarella_sticks_crave.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/special-menu/lunch-special-lobster-roll-with-fries.jpg?sfvrsn=0,lobsterroll_fries-amp-potatosoup_press.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/special-menu/especial-del-almuerzo-s%E1ndwich-de-langosta-con-papas-fritas.jpg?sfvrsn=0,lobster_artichoke_dip.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster-artichoke-dip.jpg?sfvrsn=2,rl_desktop_logo_evolution.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/cajun_chicken_linguine_alfredo.jpg?sfvrsn=2,gc-desktop-left.png,
https://www.redlobster.com/images/default-source/images/events/militarymonday/militarymonday_plate.png?sfvrsn=4,m_mapleglazedchicken_1625.jpg,sfvrsn=0&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunch-fried_fish_sandwich.jpg?sfvrsn=2,m_mapleglazedchicken_1625.jpg,sfvrsn=0&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/live_maine_lobster.jpg?sfvrsn=2,rl_desktop_seafood_standards-bg.jpg,
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/HowItsCaught.jpg,eventmenu_dishes_ultimatefeast_us.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/headers/rl_desktop_cares-1.jpg?sfvrsn=0,lobster_artichoke_dip.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/rl_desktop_our_story.jpg,d_menus_deatil_dish_image_0013_lobster-crab-and-seafood-stuffed_mushroom.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/cup-of-soup-and-salad.jpg?sfvrsn=2,image-1.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/headers/rl_desktop_sws_seafoodwstandards-modefd79ec52fd36f18be94ff4100d9e22d.jpg?sfvrsn=2,Crabfest_hero.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/mozzarella_sticks_crave.jpg?sfvrsn=2,rl_hsc_news_teaer.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/Headers/lobsterroll_fries-amp-potatosoup_press.jpg?sfvrsn=0,seafood-stuffed-mushrooms.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/pairings/lobster_artichoke_dip.jpg?sfvrsn=2,imagecomingsoon.jpg,Status=Master&sfvrsn=4&size=1125
https://www.redlobster.com/images/default-source/images/headers/rl_desktop_logo_evolution.jpg?sfvrsn=2,imagecomingsoon.jpg,sfvrsn=4&size=1125
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/gc-desktop-left.png,rl_mobile_giftcard02.png,sfvrsn=4
